J1;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;J13;W/L;Prob_Acumulada
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;6.751269000000007e-06
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;6.751269000000007e-06
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;6.751269000000007e-06
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;3.675690900000003e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;6.751269000000007e-06
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.005931980228999997
0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000003
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;3.6756909000000025e-05
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.00020012094900000009
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.7;0.7;0.7;0.30000000000000004;0.30000000000000004;0.7;1.0;1.0;0.001089547389
0.7;0.7;0.7;0.7;0.30000000000000004;0.7;0.30000000000000004;0.30000000000000004;0.7;0.30000000000000004;0.7;0.30000000000000004;1.0;0.0;0.0
