Iteración;J1;J2;J3;J4;J5;J6;J7;J8;J9;J10;J11;J12;J13;T1_Win;T2_Win;Set_Status;Game_Sequence;Calculated_Probability
695;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,0,1,1,0,0,0;0.0%
696;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,0,1,1,0,1,1;0.01225%
697;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,1,0,0,1,0,0;0.0%
698;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,1,0,0,1,1,1;0.01225%
699;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,1,0,1,0,0,0;0.0%
700;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,1,0,1,0,1,1;0.00225%
701;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,0,1,1,1,1,0,0,0,0;0.0%
702;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,0,1,1,1,1,0,0,1,1;0.01225%
703;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,0,1,1,1,0,0;0.0%
704;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,0,1,1,1,1,1;0.06671%
705;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,1,0,1,1,0,0;0.0%
706;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,1,0,1,1,1,1;0.01225%
707;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,1,1,0,1,0,0;0.0%
708;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,1,1,0,1,1,1;0.06671%
709;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,0,1,1,1,0,0,0;0.0%
710;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,0,1,1,1,0,1,1;0.01225%
711;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,0,0,1,1,0,0;0.0%
712;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,0,0,1,1,1,1;0.06671%
713;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,0,1,0,1,0,0;0.0%
714;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,0,1,0,1,1,1;0.36318%
715;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,0,1,1,0,0,0;0.0%
716;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,0,1,1,0,1,1;0.06671%
717;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,1,0,0,1,0,0;0.0%
718;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,1,0,0,1,1,1;0.06671%
719;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,1,0,1,0,0,0;0.0%
720;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,1,0,1,0,1,1;0.01225%
721;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,0,1,1,1,0,0,0,0;0.0%
722;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,0,1,1,1,0,0,1,1;0.06671%
723;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,0,0,1,1,0,0;0.0%
724;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,0,0,1,1,1,1;0.01225%
725;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,0,1,0,1,0,0;0.0%
726;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,0,1,0,1,1,1;0.06671%
727;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,0,1,1,0,0,0;0.0%
728;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,0,1,1,0,1,1;0.01225%
729;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,1,0,0,1,0,0;0.0%
730;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,1,0,0,1,1,1;0.01225%
731;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,1,0,1,0,0,0;0.0%
732;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,1,0,1,0,1,1;0.00225%
733;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,0,1,1,0,0,0,0;0.0%
734;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,0,1,1,0,0,1,1;0.01225%
735;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,0,0,0,1,0,0;0.0%
736;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,0,0,0,1,1,1;0.06671%
737;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,0,0,1,0,0,0;0.0%
738;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,0,0,1,0,1,1;0.01225%
739;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,0,1,0,0,0,0;0.0%
740;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,0,1,0,0,1,1;0.06671%
741;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,0,1,1,1,1,0,0,0,0,0;0.0%
742;1.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,0,1,1,1,1,0,0,0,1,1;0.01225%
743;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,0,1,1,1,0,0;0.0%
744;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,0,1,1,1,1,1;0.01225%
745;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,1,0,1,1,0,0;0.0%
746;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,1,0,1,1,1,1;0.00225%
747;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,1,1,0,1,0,0;0.0%
748;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,1,1,0,1,1,1;0.01225%
749;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,0,1,1,1,0,0,0;0.0%
750;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,0,1,1,1,0,1,1;0.00225%
751;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,0,0,1,1,0,0;0.0%
752;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,0,0,1,1,1,1;0.01225%
753;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,0,1,0,1,0,0;0.0%
754;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,0,1,0,1,1,1;0.06671%
755;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,0,1,1,0,0,0;0.0%
756;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,0,1,1,0,1,1;0.01225%
757;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,1,0,0,1,0,0;0.0%
758;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,1,0,0,1,1,1;0.01225%
759;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,1,0,1,0,0,0;0.0%
760;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,1,0,1,0,1,1;0.00225%
761;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,0,1,1,1,0,0,0,0;0.0%
762;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,0,1,1,1,0,0,1,1;0.01225%
763;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,0,0,1,1,0,0;0.0%
764;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,0,0,1,1,1,1;0.00225%
765;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,0,1,0,1,0,0;0.0%
766;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,0,1,0,1,1,1;0.01225%
767;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,0,1,1,0,0,0;0.0%
768;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,0,1,1,0,1,1;0.00225%
769;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,1,0,0,1,0,0;0.0%
770;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,1,0,0,1,1,1;0.00225%
771;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,1,0,1,0,0,0;0.0%
772;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,1,0,1,0,1,1;0.00041%
773;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,0,1,1,0,0,0,0;0.0%
774;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,0,1,1,0,0,1,1;0.00225%
775;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,0,0,0,1,0,0;0.0%
776;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,0,0,0,1,1,1;0.01225%
777;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,0,0,1,0,0,0;0.0%
778;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,0,0,1,0,1,1;0.00225%
779;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,0,1,0,0,0,0;0.0%
780;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,0,1,0,0,1,1;0.01225%
781;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,0,1,1,1,0,0,0,0,0;0.0%
782;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,0,1,1,1,0,0,0,1,1;0.00225%
783;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,0,0,1,1,0,0;0.0%
784;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,0,0,1,1,1,1;0.01225%
785;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,0,1,0,1,0,0;0.0%
786;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,0,1,0,1,1,1;0.06671%
787;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,0,1,1,0,0,0;0.0%
788;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,0,1,1,0,1,1;0.01225%
789;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,1,0,0,1,0,0;0.0%
790;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,1,0,0,1,1,1;0.01225%
791;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,1,0,1,0,0,0;0.0%
792;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,1,0,1,0,1,1;0.00225%
793;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,0,1,1,0,0,0,0;0.0%
794;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,0,1,1,0,0,1,1;0.01225%
795;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,0,0,0,1,0,0;0.0%
796;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,0,0,0,1,1,1;0.06671%
797;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,0,0,1,0,0,0;0.0%
798;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,0,0,1,0,1,1;0.01225%
799;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,0,1,0,0,0,0;0.0%
800;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,0,1,0,0,1,1;0.06671%
801;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,0,1,1,0,0,0,0,0;0.0%
802;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,0,1,1,0,0,0,1,1;0.01225%
803;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,0,0,0,1,0,0;0.0%
804;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,0,0,0,1,1,1;0.01225%
805;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,0,0,1,0,0,0;0.0%
806;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,0,0,1,0,1,1;0.00225%
807;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,0,1,0,0,0,0;0.0%
808;1.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,0,1,0,0,1,1;0.01225%
809;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,0,1,0,0,0,0,0;0.0%
810;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,0,1,0,0,0,1,1;0.00225%
811;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;0,1,1,1,1,0,0,0,0,0,0;0.0%
812;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;0,1,1,1,1,0,0,0,0,1,1;0.01225%
813;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,0,1,1,1,0,0;0.0%
814;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,0,1,1,1,1,1;0.06671%
815;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,1,0,1,1,0,0;0.0%
816;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,1,0,1,1,1,1;0.01225%
817;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,1,1,0,1,0,0;0.0%
818;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,1,1,0,1,1,1;0.06671%
819;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,0,1,1,1,0,0,0;0.0%
820;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,0,1,1,1,0,1,1;0.01225%
821;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,0,0,1,1,0,0;0.0%
822;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,0,0,1,1,1,1;0.06671%
823;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,0,1,0,1,0,0;0.0%
824;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,0,1,0,1,1,1;0.36318%
825;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,0,1,1,0,0,0;0.0%
826;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,0,1,1,0,1,1;0.06671%
827;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,1,0,0,1,0,0;0.0%
828;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,1,0,0,1,1,1;0.06671%
829;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,1,0,1,0,0,0;0.0%
830;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,1,0,1,0,1,1;0.01225%
831;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,0,1,1,1,0,0,0,0;0.0%
832;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,0,1,1,1,0,0,1,1;0.06671%
833;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,0,0,1,1,0,0;0.0%
834;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,0,0,1,1,1,1;0.01225%
835;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,0,1,0,1,0,0;0.0%
836;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,0,1,0,1,1,1;0.06671%
837;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,0,1,1,0,0,0;0.0%
838;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,0,1,1,0,1,1;0.01225%
839;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,1,0,0,1,0,0;0.0%
840;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,1,0,0,1,1,1;0.01225%
841;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,1,0,1,0,0,0;0.0%
842;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,1,0,1,0,1,1;0.00225%
843;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,0,1,1,0,0,0,0;0.0%
844;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,0,1,1,0,0,1,1;0.01225%
845;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;;5.0;7.0;Perdido;1,0,0,1,1,0,0,0,1,0,0;0.0%
846;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;;7.0;5.0;Ganado;1,0,0,1,1,0,0,0,1,1,1;0.06671%
